numero_controle_pncp,srp,objeto_compra,codigo_modalidade,nome_modalidade,compra_judicial
18602094000134-1-000043/2024,True,[LICITANET] - REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE  MEDICAMENTOS PARA ATENDER MANDADO JUDICIAL.,6,Pregão - Eletrônico,True
88768080000170-1-000926/2024,True,"[Portal de Compras Públicas] - REGISTRO DE PREÇO, PARA AQUISIÇÃO DE MEDICAMENTOS PARA A FARMÁCIA BÁSICA JUDICIAL.",6,Pregão - Eletrônico,True
88768080000170-1-000927/2024,True,REGISTRO DE PRECO  PARA AQUISICAO DE MEDICAMENTOS PARA A FARMACIA BASICA JUDICIAL.,6,Pregão - Eletrônico,True
03501509000106-1-000218/2024,True,Registro de Preços para eventual aquisição de medicamentos para atender as Demandas Judiciais da Secretaria Municipal de Saúde (SESAU).,6,Pregão - Eletrônico,True
47970769000104-1-000307/2024,True,[Portal de Compras Públicas] - AQUISIÇÃO DE MEDICAMENTOS PARA ATENDIMENTO DE DEMANDA JUDICIAL,6,Pregão - Eletrônico,True
13864377000130-1-001266/2024,True,"REGISTRO DE PREÇOS PARA FORNECIMENTO DE MEDICAMENTO RIVAROXABANA, XARELTO - AÇÃO JUDICIAL da SECRETARIA MUNICIPAL DA SAÚDE de São Paulo/SP.",6,Pregão - Eletrônico,True
45550167000164-1-000067/2025,False,PEDIDO DE COMPRA DIRETA DE MEDICAMENTO PARA ATENDER ORDEM JUDICIAL DA PACIENTE VIVIANE CANTILINO DOS SANTOS PROCESSO Nº1000929-60.2023.8.26. A EMPRESA DETENTORA DA ATA  (RR MEDICAL)DO PREGÃO ELETRÔNICO 12/24 NÃO ESTÁ CONSEGUINDO COTAR ESSE MEDICAMENTO POIS ALEGA QUE ESTÁ EM FALTA.,8,Dispensa,True
46374500000194-1-006800/2024,False,Aquisição de Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-006801/2024,False,Aquisição de Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-006804/2024,False,Medicamentos Judicial,6,Pregão - Eletrônico,True
13864377000130-1-001271/2024,True,Visa o REGISTRO DE PREÇOS PARA O FORNECIMENTO DE MEDICAMENTOS Ação Judicial - Medicamentos portaria 344,6,Pregão - Eletrônico,True
46374500000194-1-006808/2024,False,Medicamentos Judicial,6,Pregão - Eletrônico,True
46374500000194-1-006811/2024,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-006815/2024,False,Medicamentos Judicial,6,Pregão - Eletrônico,True
46319000000150-1-000427/2024,False,Registro de preços de Optive UD e Fixare para atender a mandado judicial - DEMAIS ESPECIFICAÇÕES CONFORME EDITAL.,6,Pregão - Eletrônico,True
45196698000109-1-000064/2024,True,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER DEMANDAS JUDICIAIS, CONFORME SOLICITAÇÃO DA SECRETARIA MUNICIPAL DE SAÚDE",6,Pregão - Eletrônico,True
46523015000135-1-000353/2024,False,AQUISIÇÃO E ENTREGA PARCELADA DE MEDICAMENTO PARA ATENDIMENTO À PROCESSO JUDICIAL.,6,Pregão - Eletrônico,True
04786328000136-1-000087/2024,True,"PREGÃO ELETRONICO Nº 013/2024
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MEDICAMENTOS PARA OS PACIENTES, ATRAVÉS DE MANDADO DE CITAÇÃO EXARADA PELO PROCESSO Nº 5155671.74.2018.8.09.0162 EXPEDIDO PELA PROMOTORIA DE JUSTIÇA ? MP/GO PARA ATENDER ÀS NECESSIDADES DOS PACIENTES DO MUNICÍPIO DE VALPARAÍSO DE GOIÁS, E DOS PACIENTES DE ORDEM JUDICIAL EM ATENDIMENTO AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DE VALPARAISO DE GOIÁS/GO,",6,Pregão - Eletrônico,True
07609621000116-1-000064/2024,False,"Aquisição de materiais médico hospitalar, fraldas e alimentação enteral, destinados ao atendimento das demandas judiciais e das Unidades de Atendimento de Saúde do Município de Lavras da Mangabeira/CE",6,Pregão - Eletrônico,True
01215474000113-1-000176/2024,True,"Contratação de empresa especializada, para Aquisição de Medicamentos e Materiais via Mandado Judicial, para atender as necessidades do Fundo Municipal de Saúde do Município de Aragoiânia.",6,Pregão - Eletrônico,True
11228564000100-1-000146/2024,False,Aquisição de medicamentos para atender demanda judicial.,6,Pregão - Eletrônico,True
18428839000190-1-000327/2024,False,REGISTRO DE PREÇOS PARA FUTURO E EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICO – HOSPITALARES PARA ATENDER A MANDADOS JUDICIAIS.,6,Pregão - Eletrônico,True
18301002000186-1-000102/2024,True,Aquisição de medicamentos para atendimento às demandas judiciais e Centro de Controle de Zoonoses.,6,Pregão - Eletrônico,True
46374500000194-1-006842/2024,False,Aquisição de Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-006844/2024,False,Aquisição de Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-006881/2024,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
08241739000105-1-000855/2024,True,"Aquisição de medicamentos de Demanda Judicial, nos termos abaixo, conforme condições e exigências estabelecidas no Termo de Referência em Anexo.",6,Pregão - Eletrônico,True
46374500000194-1-006888/2024,False,Aquisição de Medicamento para atender Mandado Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-006889/2024,False,Aquisição de Medicamento para atender Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-006893/2024,False,Aquisição de Medicamento para atender Mandado Judicial,6,Pregão - Eletrônico,True
46179941000135-1-000256/2024,True,Registro de preços para aquisição de medicamentos judicializados,6,Pregão - Eletrônico,True
10839115000128-1-000089/2024,True,"REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS E INSUMOS PARA ATENDER AS NECESSIDADES DA SECRETARIA DE SAÚDE DO MUNICÍPIO DE PETROLINA DE GOIÁS, BEM COMO SENTENÇAS JUDICIAIS.",6,Pregão - Eletrônico,True
45780079000159-1-000109/2024,True,"REGISTRO DE PREÇOS PARA AQUISIÇÃO PARCELADA DE MEDICAMENTO NÃO PADRONIZADO, PARA CUMPRIMENTO DE MANDADO JUDICIAL N°1001736-06.2023.8.26.0301, PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE, POR UM PERÍODO DE 12 (DOZE) MESES, CONFORME QUANTIDADES E ESPECIFICAÇÕES CONSTANTES DO ANEXO I DESTE EDITAL",6,Pregão - Eletrônico,True
18715508000131-1-000134/2024,True,"[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS NÃO PADRONIZADOS PARA ATENDER A REDE SUS DE CONTAGEM, DESTINADOS AO ATENDIMENTO DE ORDENS JUDICIAIS.",6,Pregão - Eletrônico,True
45176005000108-1-000018/2025,False,Aquisição de medicamentos destinados ao atendimento de Demandas Judiciais.,6,Pregão - Eletrônico,True
46523007000199-1-000049/2024,True,"Aquisição de medicamentos, para atender demandas judiciais e às necessidades da
Farmácia Básica, UBS e outras Unidades da Secretaria Municipal de Saúde, através do Sistema Registro de Preços.",6,Pregão - Eletrônico,True
46374500000194-1-006929/2024,False,Aquisição de Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-006938/2024,False,Aquisição de Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-006943/2024,False,Aquisição de medicamentos - demanda judicial,6,Pregão - Eletrônico,True
46374500000194-1-006944/2024,False,Aquisição de medicamentos para atender demandas judiciais,6,Pregão - Eletrônico,True
46374500000194-1-006948/2024,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-010975/2025,False,Aquisição de Medicamento para atender Mandado Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-006967/2024,False,"Aquisição de Itens de Enfermagem, em Atendimento às Demandas Judiciais",6,Pregão - Eletrônico,True
03501574000131-1-000105/2024,True,Registro de Preços para Futura e Eventual Aquisição de medicamentos para atendimento de demandas judiciais do Município de Sidrolândia,6,Pregão - Eletrônico,True
46599809000182-1-000345/2024,True,"REGISTRO DE PREÇOS de Medicamentos CAP (8) para aquisição por força de AÇÃO JUDICIAL, para entrega durante o período de 12 (doze) meses.",6,Pregão - Eletrônico,True
45131885000104-1-000179/2024,True,"Registro de preço para eventual aquisição de medicamentos destinado ao atendimento das necessidades da Rede de Atenção Primária do Município de Jales/SP e Ação Judicial, por tempo determinado, conforme Termo de Referência – Anexo I.",6,Pregão - Eletrônico,True
46634564000187-1-001174/2024,True,"OBJETO: “REGISTRO DE PREÇO PARA EVENTUAL AQUISIÇÃO DE INSULINAS 
NPH E REGULAR INJETÁVEIS PARA ATENDER AS UNIDADES DE SAÚDE E 
PACIENTES COM MANDADOS JUDICIAIS, SOLICITADO PELA SECRETARIA DA 
SAÚDE",6,Pregão - Eletrônico,True
29138344000143-1-000314/2024,True,"REGISTRO DE PREÇOS, PARA AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER PROCESSOS ADMINISTRATIVOS/JUDICIAIS, PARA 12 (DOZE) MESES DE CONSUMO – SAC 23/24 - SECRETARIA MUNICIPAL DE SAÚDE.",6,Pregão - Eletrônico,True
46319000000150-1-000436/2024,False,"Registro de preços de Baclofeno, Colecalciferol, Tiamina e outros para atender a mandado judicial - DEMAIS ESPECIFICAÇÕES CONFORME EDITAL.",6,Pregão - Eletrônico,True
46319000000150-1-000439/2024,False,Registro de preços de Liraglutida para atender a mandado judicial - DEMAIS ESPECIFICAÇÕES CONFORME EDITAL.,6,Pregão - Eletrônico,True
46374500000194-1-007003/2024,False,Aquisição de medicamentos para atender manutenção em Determinação Judicial.,6,Pregão - Eletrônico,True
46319000000150-1-000440/2024,False,Aquisição de Probióticos e Polivitamínicos para atender a mandado judicial - DEMAIS ESPECIFICAÇÕES CONFORME EDITAL.,6,Pregão - Eletrônico,True
46374500000194-1-007013/2024,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-007017/2024,False,Aquisição de medicamentos para atender manutenção em Determinação judicial.,6,Pregão - Eletrônico,True
46374500000194-1-007020/2024,False,Aquisição de medicamentos com marca - determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-007023/2024,False,Aquisição de medicamentos para atendimento de demanda judicial,6,Pregão - Eletrônico,True
46374500000194-1-007025/2024,False,Aquisição de Medicamento para atender Mandado Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-000965/2025,False,Aquisição de Medicamentos em atendimento a demandas judiciais de pacientes da região do Departamento Regional de Saúde de São José do Rio Preto - DRS.XV.,6,Pregão - Eletrônico,True
18715508000131-1-000136/2024,False,"[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS NÃO PADRONIZADOS PARA ATENDER A REDE SUS DE CONTAGEM, DESTINADOS AO ATENDIMENTO DE ORDENS JUDICIAIS.",6,Pregão - Eletrônico,True
18428839000190-1-000332/2024,False,"REGISTRO DE PREÇOS PARA FUTURO E EVENTUAL FORNECIMENTO DE MATERIAIS MÉDICO – HOSPITALARES PARA ATENDER A MANDADOS JUDICIAIS, em atendimento a Secretaria da Saúde [SMS].",6,Pregão - Eletrônico,True
50387844000105-1-000549/2024,True,"REGISTRO DE PREÇOS para a aquisição de MEDICAMENTOS relativo à Ordens Judiciais, com aplicação de desconto CAP (RESOLUÇÃO CMED nº 4, de 18 de dezembro de 2006), para atendimento às necessidades da Farmácia Municipal",6,Pregão - Eletrônico,True
50387844000105-1-000550/2024,True,"REGISTRO DE PREÇOS para a aquisição de MEDICAMENTOS relativo à Ordens Judiciais, com aplicação de desconto CAP (RESOLUÇÃO CMED nº 4, de 18 de dezembro de 2006), para atendimento às necessidades da Farmácia Municipal",6,Pregão - Eletrônico,True
45122603000102-1-000687/2024,True,"REGISTRO DE PREÇOS para aquisição de medicamentos diversos para atendimento de demandas judiciais do município de Catanduva/SP, conforme condições, quantidades e exigências estabelecidas no Termo de Referência, Anexo I deste edital.",6,Pregão - Eletrônico,True
13918415000190-1-000043/2024,True,"[LICITANET] - Registro de preços para futura e eventual aquisição de suplementos alimentares para cumprimento de Mandado Judicial, Câmara Técnica e consumo do Serviço de Atenção Domiciliar - SAD.",6,Pregão - Eletrônico,True
44847663000111-1-000956/2024,True,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS PARA ATENDIMENTO DE PROCESSOS ADMINISTRATIVOS E JUDICIAIS,6,Pregão - Eletrônico,True
46374500000194-1-001139/2025,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
08543762000146-1-000036/2024,True,"REGISTRO DE PREÇO PARA AQUISIÇÃO PARCELADA DE MEDICAMENTOS PARA FARMÁCIA BÁSICA, PRONTO ATENDIMENTO, DE USO CONTÍNUO E DE DEMANDAS JUDICIAS",6,Pregão - Eletrônico,True
01803618000152-1-000075/2024,False,[Portal de Compras Públicas] - Registro de preços para aquisição de medicamentos e insumos para atender as demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-007058/2024,False,Aquisição de Medicamentos para o atendimento de Demandas Administrativas e Judiciais,6,Pregão - Eletrônico,True
27080605000196-1-000224/2024,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos e Suplementos Alimentares - Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-007072/2024,False,Aquisição de medicamentos para o atendimento de demandas judiciais,6,Pregão - Eletrônico,True
46374500000194-1-007070/2024,False,Aquisição de medicamentos para demandas judiciais e administrativas,6,Pregão - Eletrônico,True
46374500000194-1-007087/2024,False,Aquisição de Medicamento para atender Mandado Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-007090/2024,False,Medicamentos Judicial,6,Pregão - Eletrônico,True
27080605000196-1-000230/2024,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial,6,Pregão - Eletrônico,True
18334268000125-1-000122/2024,True,REGISTRO DE PRECOS PARA FUTURA AQUISICAO DE MEDICAMENTOS PARA ATENDER AS DEMANDAS DA FARMACIA MUNICIPAL  SAD  CAPS  ORDENS JUDICIAIS  ESF S E UBS S.,6,Pregão - Eletrônico,True
88577416000118-1-000130/2024,True,Registro de Preço para Fornecimento de medicamentos destinados ao cumprimento de mandados judiciais,6,Pregão - Eletrônico,True
43976166000150-1-000103/2024,True,"Registro de Preços para a aquisição de materiais farmacológicos especificamente classificados no grupo “MEDICAMENTOS - AÇÃO JUDICIAL E DISTRIBUIÇÃO GRATUITA”, destinado a atender as demandas de diversos setores do Departamento Municipal de Saúde com vigência pelo período de 12 meses.",6,Pregão - Eletrônico,True
18241372000175-1-000311/2024,True,"REGISTRO DE PREÇOS PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MEDICAMENTOS PARA DISTRIBUIÇÃO NA FARMÁCIA MUNICIPAL E ATENDIMENTO DE PROCESSOS JUDICIAIS, CONFORME QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.",6,Pregão - Eletrônico,True
18241372000175-1-000312/2024,True,"REGISTRO DE PREÇOS PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MEDICAMENTOS PARA DISTRIBUIÇÃO NA FARMÁCIA MUNICIPAL E ATENDIMENTO DE PROCESSOS JUDICIAIS, CONFORME QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.",6,Pregão - Eletrônico,True
46374500000194-1-001348/2025,False,Aquisição de Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-000355/2025,False,Aquisição de Medicamentos para Atendimento de Demanda Administrativa e Judicial com e sem Determinação de Marca.,6,Pregão - Eletrônico,True
46374500000194-1-007125/2024,False,Aquisição de medicamentos com marca especifica (Insulina Fiasp) para atender demanda judicial,6,Pregão - Eletrônico,True
46374500000194-1-007132/2024,False,Aquisição de Insumos para atender demandas judiciais.,6,Pregão - Eletrônico,True
27080605000196-1-000227/2024,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos Manipulados - Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-007141/2024,False,Aquisição de medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
27080605000196-1-000228/2024,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-007139/2024,False,Aquisição de medicamentos em atendimento a demandas judiciais de pacientes da região do Departamento Regional de Saúde de São José do Rio Preto - DRS.XV.,6,Pregão - Eletrônico,True
46374500000194-1-007157/2024,False,Aquisição de Medicamento para atender Mandado Judicial,6,Pregão - Eletrônico,True
18668376000134-1-000153/2025,True,"FORMAÇÃO DE ATA DE REGISTRO DE PREÇOS, POR UM PERÍODO DE 12 MESES, PARA FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MEDICAMENTOS PARA DOAÇÃO A PACIENTES DO MUNICÍPIO DE MONTE BELO, EM VIRTUDE DA FRUSTRAÇÃO DESTES ITENS NO PRC NO 135/2025, PARA CUMPRIMENTO DE ORDENS JUDICIAIS, CONFORME AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE.",6,Pregão - Eletrônico,True
46374500000194-1-007162/2024,False,Aquisição de Medicamento para atender Mandado Judicial,6,Pregão - Eletrônico,True
